id,created,modified,desc,measure,available_quantity,bonus,active,new_price,old_price,desc_en,desc_kr,desc_ru,desc_uz,weight,product_type,main
1,2024-01-26 12:41:06.945784+00,2026-01-28 10:37:44.192432+00,"호주 양고기 앞다리는 당신의 간단한 식사에 잊을 수 없는 맛을 줄 수 있습니다.
부드럽고 맛있는 고기는 모두에게 사랑받고 있다. 그 외에도, 당신은 양고기가 다이어트 음식이기 때문에 다이어트 목록에 추가할 수 있습니다.",0,99973,0,t,21900,24000,"호주 양고기 앞다리는 당신의 간단한 식사에 잊을 수 없는 맛을 줄 수 있습니다.
부드럽고 맛있는 고기는 모두에게 사랑받고 있다. 그 외에도, 당신은 양고기가 다이어트 음식이기 때문에 다이어트 목록에 추가할 수 있습니다.","Australian Lamb front leg can give your simple meal an unforgettable taste.
Soft and tasty meat is loved by everyone. Apart from that, you can add Mutton to your diet list as it is a diet food.","Передняя нога австралийского ягненка может придать вашей простой еде незабываемый вкус.
Мягкое и вкусное мясо любят все. Кроме того, вы можете добавить Mutton в свой список диет, так как это диетическая пища.","Australiadan keltirilgan Qo'y Oldi Son go'shti oddiy ta'omingizga unitlmas ta'mni bera oladi.
Yumshoq va mazali go'sht har qanday insonning ko'nglidan joy oladi. Undan tashqari Qo'y go'shti parhez ta'am bo'lganligi bois parhez ta'omlari hatoriga qo'shishingiz mumkin.",1,7415f995-9467-43e7-ab43-e66961b3bb2a,t
810,2025-11-15 03:33:07.492438+00,2026-02-01 08:22:43.254924+00,"",0,500,0,t,9000,10000,"","","",somsa tayyor xamiri 1kiloda 10 donalar boladi,1,e1530a14-1fb9-4073-8d42-90182c94ba39,t
528,2025-07-22 10:52:29.333421+00,2025-07-22 10:52:29.333421+00,"",1,2000,0,t,4000,4000,"","","","",0.5,6a4572dc-67e6-4a95-a345-37795b156d60,t
809,2025-11-15 03:30:04.435149+00,2026-02-01 08:28:39.813553+00,"",0,500,0,t,15000,18000,"","","",bir kiloda 17-20 dona boladi. mol goshtli,1,bcde3830-3903-4774-9dc8-49bab0e16472,t
531,2025-07-22 10:56:40.186692+00,2025-07-22 10:56:40.186692+00,"",1,2000,0,t,3000,4000,"","","","",0.5,e4ada1d1-ef07-4fb3-8981-3ab101b3043e,t
530,2025-07-22 10:54:29.413478+00,2025-07-22 10:57:47.263128+00,"",1,2000,0,t,3000,4000,"","","","",0.5,2d231125-c331-437b-ae71-6c5ee183eea5,t
532,2025-07-22 10:58:59.470246+00,2025-07-22 10:58:59.470246+00,"",0,2000,0,t,4000,4000,"","","","",0.5,266b2caa-48e5-449a-b979-1d768aceff33,t
534,2025-07-22 11:02:00.863897+00,2025-07-22 11:02:00.863897+00,"",1,2000,0,t,4500,4000,"","","","",0.5,d05c04cc-f9e3-4e42-adeb-7de23478e5ad,t
533,2025-07-22 10:59:01.67813+00,2025-07-22 11:02:25.529079+00,"",0,2000,0,t,4000,4000,"","","","",0.5,c803e0ee-8edd-47bc-a47d-2b304209b83e,t
808,2025-11-15 03:28:44.60535+00,2026-02-01 08:29:44.838078+00,"",3,500,0,f,13000,15000,"","","",yarim tayyor dolma 600-700gram atrofida boladi bir paketida.,0.8,a26e6b49-e900-4372-abbd-a1415430bc2c,t
535,2025-07-22 11:10:58.084126+00,2025-07-22 11:10:58.084126+00,"",1,500,0,t,4500,4500,"","","","",0.5,962822dc-55a8-4899-bc44-0ea510358fa2,t
660,2025-10-04 08:13:41.30535+00,2025-10-26 05:44:01.395486+00,"",0,50,0,t,8000,8000,"","","","",1,8bd184e4-b858-4335-84d6-ebb084e23e5a,t
661,2025-10-04 08:24:09.225313+00,2025-10-26 05:44:31.693311+00,"",0,50,0,t,5000,5000,"","","","",1,836ce5e8-2a8d-4d68-9e39-a2ce3132b0a4,t
662,2025-10-04 08:26:13.238517+00,2025-10-26 05:46:22.03779+00,"",0,50,0,t,9000,9000,"","","","",1,5f014f4c-46c0-45f7-a25b-038f1092d8dd,t
31,2024-02-28 06:43:24.396815+00,2026-01-25 04:33:49.901328+00,"제품명: 할랄밀 지소시지 중량 600g (+ - 20 g) (853.92 kcal)/ 냉장제품 식품의형: 소시지 (비살귬제품).  할랄쇠고기(호주산) 36%, 할랄닭고기 (국내산) 35.98%, 할랄닭껍질 (국내산) 10.99%, 감자분말, 정제팜유, 유청분말, 겨란, 옥수수기름 (옥배유), 식염, 소브산칼륨(보존료), 아질산나트륨 (발색제), 복합조미식품 5 종 포장재질 (내면): 폴리에틸렌",1,1250,0,t,10500,11500,"제품명: 할랄밀 지소시지 중량 600g (+ - 20 g) (853.92 kcal)/ 냉장제품 식품의형: 소시지 (비살귬제품).  할랄쇠고기(호주산) 36%, 할랄닭고기 (국내산) 35.98%, 할랄닭껍질 (국내산) 10.99%, 감자분말, 정제팜유, 유청분말, 겨란, 옥수수기름 (옥배유), 식염, 소브산칼륨(보존료), 아질산나트륨 (발색제), 복합조미식품 5 종 포장재질 (내면): 폴리에틸렌","Product name: Halal Milk Sausage Weight 600g (+ - 20 g) (853.92 kcal)/ Refrigerated product Food type: Sausage (non-salty product). Halal beef (Australian) 36%, Halal chicken (domestic) 35.98%, Halal chicken skin (domestic) 10.99%, potato powder, refined palm oil, whey powder, bran eggs, corn oil (corn oil), table salt, potassium sorbate (preservative) , Sodium nitrite (coloring agent), 5 types of complex seasoning foods Packaging material (inside): polyethylene","Название продукта: Халяль Молочная Колбаса Вес 600г (+ - 20 г) (853,92 ккал)/ Охлажденный продукт Тип продукта: Колбаса (несоленый продукт). Говядина халяль (австралийская) 36%, курица халяль (домашняя) 35,98%, кожа куриная халяльная (домашняя) 10,99%, картофельный порошок, рафинированное пальмовое масло, сухая сыворотка, отруби яйца, кукурузное масло (кукурузное масло), соль поваренная, сорбат калия (консервант), Нитрит натрия (краситель), 5 видов комплексных приправ к пище. Материал упаковки (внутри): полиэтилен.","Mahsulot nomi: Halol sutli  kolbasa Og'irligi 600g (+ - 20 g) (853,92 kkal)/ Muzlatgichdagi mahsulot Oziq-ovqat turi: Kolbasa (sho'r bo'lmagan mahsulot). Halol mol go'shti (Avstraliya) 36%, halol tovuq (uy) 35,98%, halol tovuq terisi (maishiy) 10,99%, kartoshka kukuni, tozalangan palma yog'i, zardob kukuni, kepak tuxumi, makkajo'xori yog'i, osh tuzi, kaliy sorbat (konservant), natriy nitrit (rang beruvchi), 5 turdagi murakkab ziravorli oziq-ovqatlar Qadoqlash materiali (ichki): polietilen",1,5f781f1c-bb2a-42ff-90ea-f59052c166aa,t
44,2024-03-02 05:30:43.661657+00,2026-01-25 04:45:27.337762+00,"Nutrition information
Total content: 477g (excluding shell)
600kcal per 100g (excluding skin)
I grew and lived there.
Try a snack. Percentage of 5 standard values ​​for 100g Daily nutritional content Sodium 0 mg 0%
Carbohydrates 28 g 9%
Dietary fiber 9 g 36%
Sugars 7 g 7%
Fat 44 g 81%
Trans fat 0 g

Saturated fat 5 g 33%
Cholesterol 0 mg 0%
Protein 23 g 42%
Potassium 980 mg 28%
Calcium 90 mg 13%
Iron 4 mg 33%
Calories may vary.
Percentage of daily nutritional value (%)
Based on 2,000 kcal, individual needs",1,1000,0,t,6490,7000,"Nutrition information
Total content: 477g (excluding shell)
600kcal per 100g (excluding skin)
I grew and lived there.
Try a snack. Percentage of 5 standard values ​​for 100g Daily nutritional content Sodium 0 mg 0%
Carbohydrates 28 g 9%
Dietary fiber 9 g 36%
Sugars 7 g 7%
Fat 44 g 81%
Trans fat 0 g

Saturated fat 5 g 33%
Cholesterol 0 mg 0%
Protein 23 g 42%
Potassium 980 mg 28%
Calcium 90 mg 13%
Iron 4 mg 33%
Calories may vary.
Percentage of daily nutritional value (%)
Based on 2,000 kcal, individual needs","영양정보
총 내용량 477g (껍질 제외)
100g당 (껍질 제외) 600kcal
접 재배하고 살았습니다.
한 간식 보세요. 100g 5기준치에 대한 비율 1일 영양성분 나트륨 0 mg 0%
탄수화물 28 g 9%
식이섬유 9 g 36%
당류 7 g 7%
지방 44 g 81%
트랜스지방 0 g

포화지방 5 g 33%
콜레스테롤 0 mg 0%
단백질 23 g 42%
칼륨 980 mg 28%
칼슘 90 mg 13%
철분 4 mg 33%
열량에 따라 다를 수 있습니다.
1일 영양성분 기준치에 대한 비율(%)
2,000kcal 기준이므로 개인의 필요","Информация о питании
Общий вес: 477 г (без скорлупы)
600 ккал на 100 г (без кожицы)
Я вырос и жил там.
Попробуйте перекусить. Процент 5 стандартных значений на 100 г. Дневная пищевая ценность Натрий 0 мг 0%
Углеводы 28 г 9%
Пищевые волокна 9 г 36%
Сахар 7 г 7%
Жирность 44 г 81%
Трансжиры 0 г

Насыщенные жиры 5 г 33%
Холестерин 0 мг 0%
Белок 23 г 42%
Калий 980 мг 28%
Кальций 90 мг 13%
Железо 4 мг 33%
Калорийность может варьироваться.
Процент суточной пищевой ценности (%)
Из расчета 2000 ккал, индивидуальные потребности","Oziqlanish haqida ma'lumot
Umumiy tarkibi: 477 g (qobiqdan tashqari)
100 g uchun 600 kkal (teridan tashqari)
Aperatif qilib ko'ring. 100 g uchun 5 standart qiymatning ulushi kunlik ozuqaviy tarkib natriy 0 mg 0%
Uglevodlar 28 g 9%
Xun tolasi 9 g 36%
shakar 7 g 7%
Yog '44 g 81%
Trans yog '0 g
200gram

To'yingan yog '5 g 33%
Xolesterin 0 mg 0%
Protein 23 g 42%
Kaliy 980 mg 28%
Kaltsiy 90 mg 13%
Temir 4 mg 33%
Kaloriyalar farq qilishi mumkin.
Kundalik ozuqaviy qiymat ulushi (%)
2000 kkal, individual ehtiyojlar asosida",0.3,846795dc-fcfa-44cc-9550-24c11ad08077,t
814,2025-11-20 05:04:56.574282+00,2026-02-01 08:05:53.647047+00,"",0,50000,0,t,17600,18900,"","","","",1,036e8968-0989-4bed-8214-81252e351f0e,t
663,2025-10-10 11:09:54.989712+00,2025-10-10 11:09:54.989712+00,"",1,500,0,t,4000,4000,"","","","",0.4,f29e1877-1ead-4bcb-b95a-e8f451ad74f2,t
664,2025-10-10 11:11:07.18149+00,2025-10-10 11:11:07.18149+00,"",1,500,0,t,4000,4000,"","","","",0.4,ecee4f50-3cc2-4d3a-9e63-1939ed32ce54,t
55,2024-03-05 18:03:40.010647+00,2026-01-25 04:52:44.512114+00,"""Makiz"" pasta products. V-group pasta products, high grade. Ingredients: high-quality wheat flour enriched with vitamin-mineral mixture, water. 100
g. nutritional value of the product: proteins - 11.8 g. / 49.4 kJ;
24 months from the date of manufacture. Storage conditions:
At temperatures up to 35°C and relative humidity
Keep it up to 70%. Expiry date after opening the package under the specified storage conditions
can be consumed during the period. Avoid moisture. Fragile. Be careful. ""Makiz"" product
It is made from high-quality raw materials using Italian technology and Italian equipment
Undoubtedly the leader and reliable in the market of products
is a product sample.",1,1000,0,t,3900,4500,"""Makiz"" pasta products. V-group pasta products, high grade. Ingredients: high-quality wheat flour enriched with vitamin-mineral mixture, water. 100
g. nutritional value of the product: proteins - 11.8 g. / 49.4 kJ;
24 months from the date of manufacture. Storage conditions:
At temperatures up to 35°C and relative humidity
Keep it up to 70%. Expiry date after opening the package under the specified storage conditions
can be consumed during the period. Avoid moisture. Fragile. Be careful. ""Makiz"" product
It is made from high-quality raw materials using Italian technology and Italian equipment
Undoubtedly the leader and reliable in the market of products
is a product sample.","""마키즈"" 파스타 제품. V 그룹 파스타 제품, 고급. 성분: 비타민-미네랄 혼합물이 풍부한 고품질 밀가루, 물. 100
g. 제품의 영양가 : 단백질 - 11.8 g. / 49.4kJ;
제조일로부터 24개월입니다. 보관 조건:
최대 35°C의 온도 및 상대 습도에서
최대 70%까지 유지하세요. 지정된 보관 조건 하에서 포장 개봉 후 사용 기한
해당 기간 동안 소모될 수 있습니다. 습기를 피하십시오. 부서지기 쉬운. 조심하세요. ""마키즈"" 제품
이탈리아 기술과 이탈리아 장비를 사용하여 고품질 원료로 만들어졌습니다.
의심할 여지 없이 제품 시장의 선두주자이자 신뢰할 수 있는 업체입니다.
제품 샘플입니다.","Макаронные изделия «Макиз». Макаронные изделия В-группы, высший сорт. Состав: мука пшеничная высшего сорта, обогащенная витаминно-минеральной смесью, вода. 100
г. пищевая ценность продукта: белки – 11,8 г. / 49,4 кДж;
24 месяца со дня изготовления. Условия хранения:
При температуре до 35°С и относительной влажности.
Держите его до 70%. Срок годности после вскрытия упаковки при соблюдении указанных условий хранения.
можно употреблять в течение этого периода. Избегайте влаги. Хрупкий. Будь осторожен. Продукция «Макиз»
Изготовлен из высококачественного сырья по итальянской технологии и итальянскому оборудованию.
Несомненно лидер и надежный на рынке продукции.
представляет собой образец продукта.","""Makiz"" makaron mahsulotlari. V-guruh makaron mahsulotlari, oliy nav. Tarkibi: vitamin - mineral aralashmasi bilan boyitilgan oliy navli bug doy uni, suv. 100
g. mahsulot-ning ozuqaviy qiymati: oqsillar - 11,8 g. / 49,4 kJ;
ishlab chigarilgan sanadan boshlab 24 oy. Saqlash sharoiti:
35°C gacha bolgan harorada va havoning nisbiy namligi
70% gacha bolgan joyda saglansin. Qadog ochilgandan keyin ko'rsatilgan saqlash sharoitida saqlanib, yaroglilik
muddati davomida iste'mol qilinishi mumkin. Namlikdan saglansin. Sinuvchan. Ehtiyot boling. ""Makiz"" mahsuloti
Italiya tenologiyasi bo’yicha italiya asbob-uskunalarida oliy navli hom-ashyodan tayyorlangan
mahsultlari bozorida shubxasiz peshqadam va ishonchli
mahsulot namunasidir.",0.4,5f2008b7-73e4-4368-b57e-0a31a5010360,t
665,2025-10-10 11:11:54.091603+00,2025-10-10 11:11:54.091603+00,"",1,500,0,t,4000,4000,"","","","",1,e109de8e-0eca-49f3-8a46-8bc26a029aa7,t
666,2025-10-10 11:13:01.944045+00,2025-10-10 11:13:01.944045+00,"",1,500,0,t,4000,4000,"","","","",0.4,4b80fba7-064d-439c-8a93-a075360fb486,t
56,2024-03-05 18:28:35.101616+00,2026-01-25 04:53:32.324847+00,"""마키즈"" 파스타 제품. V 그룹 파스타 제품, 고급. 성분: 비타민-미네랄 혼합물이 풍부한 고품질 밀가루, 물. 100
g. 제품의 영양가 : 단백질 - 11.8 g. / 49.4kJ;
제조일로부터 24개월입니다. 보관 조건:
최대 35°C의 온도 및 상대 습도에서
최대 70%까지 유지하세요. 지정된 보관 조건 하에서 포장 개봉 후 사용 기한
해당 기간 동안 소모될 수 있습니다. 습기를 피하십시오. 부서지기 쉬운. 조심하세요. ""마키즈"" 제품
이탈리아 기술과 이탈리아 장비를 사용하여 고품질 원료로 만들어졌습니다.
의심할 여지 없이 제품 시장의 선두주자이자 신뢰할 수 있는 업체입니다.
제품 샘플입니다.",3,1000,0,t,3900,4500,"""마키즈"" 파스타 제품. V 그룹 파스타 제품, 고급. 성분: 비타민-미네랄 혼합물이 풍부한 고품질 밀가루, 물. 100
g. 제품의 영양가 : 단백질 - 11.8 g. / 49.4kJ;
제조일로부터 24개월입니다. 보관 조건:
최대 35°C의 온도 및 상대 습도에서
최대 70%까지 유지하세요. 지정된 보관 조건 하에서 포장 개봉 후 사용 기한
해당 기간 동안 소모될 수 있습니다. 습기를 피하십시오. 부서지기 쉬운. 조심하세요. ""마키즈"" 제품
이탈리아 기술과 이탈리아 장비를 사용하여 고품질 원료로 만들어졌습니다.
의심할 여지 없이 제품 시장의 선두주자이자 신뢰할 수 있는 업체입니다.
제품 샘플입니다.","""Makiz"" pasta products. V-group pasta products, high grade. Ingredients: high-quality wheat flour enriched with vitamin-mineral mixture, water. 100
g. nutritional value of the product: proteins - 11.8 g. / 49.4 kJ;
24 months from the date of manufacture. Storage conditions:
At temperatures up to 35°C and relative humidity
Keep it up to 70%. Expiry date after opening the package under the specified storage conditions
can be consumed during the period. Avoid moisture. Fragile. Be careful. ""Makiz"" product
It is made from high-quality raw materials using Italian technology and Italian equipment
Undoubtedly the leader and reliable in the market of products
is a product sample.","Макаронные изделия «Макиз». Макаронные изделия В-группы, высший сорт. Состав: мука пшеничная высшего сорта, обогащенная витаминно-минеральной смесью, вода. 100
г. пищевая ценность продукта: белки – 11,8 г. / 49,4 кДж;
24 месяца со дня изготовления. Условия хранения:
При температуре до 35°С и относительной влажности.
Держите его до 70%. Срок годности после вскрытия упаковки при соблюдении указанных условий хранения.
можно употреблять в течение этого периода. Избегайте влаги. Хрупкий. Будь осторожен. Продукция «Макиз»
Изготовлен из высококачественного сырья по итальянской технологии и итальянскому оборудованию.
Несомненно лидер и надежный на рынке продукции.
представляет собой образец продукта.","""Makiz"" makaron mahsulotlari. V-guruh makaron mahsulotlari, oliy nav. Tarkibi: vitamin - mineral aralashmasi bilan boyitilgan oliy navli bug doy uni, suv. 100
g. mahsulot-ning ozuqaviy qiymati: oqsillar - 11,8 g. / 49,4 kJ;
ishlab chigarilgan sanadan boshlab 24 oy. Saqlash sharoiti:
35°C gacha bolgan harorada va havoning nisbiy namligi
70% gacha bolgan joyda saglansin. Qadog ochilgandan keyin ko'rsatilgan saqlash sharoitida saqlanib, yaroglilik
muddati davomida iste'mol qilinishi mumkin. Namlikdan saglansin. Sinuvchan. Ehtiyot boling. ""Makiz"" mahsuloti
Italiya tenologiyasi bo’yicha italiya asbob-uskunalarida oliy navli hom-ashyodan tayyorlangan
mahsultlari bozorida shubxasiz peshqadam va ishonchli
mahsulot namunasidir.",0.4,b7467029-0472-4839-af60-ac405ba2a035,t
813,2025-11-20 05:03:55.886207+00,2026-02-02 11:25:45.589474+00,"",0,499997,0,t,9200,10900,"","","",Maydalangan holda boradi butun xohlovchilar harid qilib bulib komentga yozin kesmasdan junatin deb,1,1b57f0a3-97fb-401b-88f7-db107c5f388d,t
815,2025-11-20 05:06:02.568077+00,2026-02-02 11:25:48.26677+00,"",0,49999,0,t,16900,18000,"","","",Qo'y laxim suyaksiz. Goshti 90%. yog'i 10% bor,1,5c1d9a46-813c-4c75-84d6-d0afe166c32a,t
818,2025-11-20 05:13:19.638928+00,2026-02-01 08:07:45.820436+00,"",1,550,0,t,4500,5500,"","","","",0.5,9941e371-d801-487b-89cb-960110b27ef5,t
816,2025-11-20 05:06:52.981464+00,2026-02-01 08:12:54.667711+00,"",0,50000,0,t,4500,5000,"","","","",1,be769df1-0494-472a-84bf-d38f50adcb44,t
811,2025-11-20 05:00:06.300923+00,2026-02-01 08:20:39.392371+00,"",0,50000,0,t,14900,16500,"","","","",1,2a211926-289c-4ab8-a2d9-0e3f9498bef2,t
812,2025-11-20 05:02:51.859543+00,2026-02-01 09:24:22.784666+00,"",0,500000,0,t,14900,16500,"","","","",1,11748e2d-e77f-4e39-a437-4ff0da14daca,t
817,2025-11-20 05:09:40.009074+00,2026-02-01 12:37:11.923691+00,"혀 한 개는 약 2kg입니다. 혀 전체를 구매하시려면 2kg을 주문하세요. 표시된 가격은 혀 1kg의 가격이며, 혀 전체의 가격이 아닙니다.",1,50000,0,t,29000,30000,"혀 한 개는 약 2kg입니다. 혀 전체를 구매하시려면 2kg을 주문하세요. 표시된 가격은 혀 1kg의 가격이며, 혀 전체의 가격이 아닙니다.","1 piece is around 2 kilograms. If you want to buy a whole tongue, order 2kg. The price shown is the price of 1kg of tongue, not the price of a whole tongue.","Один кусок весит около 2 килограммов. Если вы хотите купить целый язык, закажите 2 кг. Указанная цена — это цена за 1 кг языка, а не цена за целый язык.",1donasi 2kiligram atrofida boladi. butun til olmoqchi bulsangiz 2kg buyurtma qilin .Ko'rinib turgan narx 1kg mol til narxi butun til narxi emas,1,2da601a9-4da6-422f-9177-bfbecb2da99b,t
